company_name,company_country,company_employees,company_website,address name,city,location type,file_name
GODADDY MSH INC.,Arizona(AZ)|UNITED STATES,1912,https://www.info-clipper.com/en/company/united-states/godaddy-msh-inc.usdxl2p8.html,14455 N HAYDEN RD,SCOTTSDALE,Single address,wissel_aziende_info_clipper
EVRAZ PLC,UNITED KINGDOM|UNITED KINGDOM,1913,https://www.info-clipper.com/en/company/united-kingdom/evraz-plc.gbd3lh2zc.html,2 PORTMAN STREET,LONDON,Headquarter,wissel_aziende_info_clipper
TRAFIK SPA,ITALY|ITALY,1914,https://www.info-clipper.com/en/company/italy/trafik-spa.itd736rnk.html,VIA EMILIA 7,PONTENURE,Single address,wissel_aziende_info_clipper
DELAWARE CAPITAL HOLDINGS. INC.,Delaware(DE)|UNITED STATES,1915,https://www.info-clipper.com/en/company/united-states/delaware-capital-holdings-inc.usd37zoo7.html,501 SILVERSIDE RD STE 5,WILMINGTON,Headquarter,wissel_aziende_info_clipper
ACTIVUM SG FEEDER FUND III L P,UNITED KINGDOM|UNITED KINGDOM,1916,https://www.info-clipper.com/en/company/united-kingdom/activum-sg-feeder-fund-iii-l-p.gbd3ogtrl.html,ORDNANCE HOUSE 31 PIER ROAD. ST HELIER,JERSEY,Headquarter,wissel_aziende_info_clipper
FATA SPA,ITALY|ITALY,1917|FATA HUNTER Division of FATA SpA,https://www.info-clipper.com/en/company/italy/fata-spa.itd9cg0dq.html,STRADA STATALE 24,PIANEZZA,,wissel_aziende_info_clipper
ASHLY AUDIO. INC.,New York(NY)|UNITED STATES,1918,https://www.info-clipper.com/en/company/united-states/ashly-audio-inc.usd17v24q.html,847 HOLT RD,WEBSTER,Single address,wissel_aziende_info_clipper
WINE LISTER LIMITED,UNITED KINGDOM|UNITED KINGDOM,1919,https://www.info-clipper.com/en/company/united-kingdom/wine-lister-limited.gbd3mxljj.html,Douglas Houghton House 231 Vauxhall Bridge Road,LONDON,Single address,wissel_aziende_info_clipper
ROGER VIVIER SPA,ITALY|ITALY,1920,https://www.info-clipper.com/en/company/italy/roger-vivier-spa.itd76mv7r.html,VIA FILIPPO DELLA VALLE 1,SANT'ELPIDIO A MARE,Headquarter,wissel_aziende_info_clipper
GENPACT PROCESS SOLUTIONS LLC,Connecticut(CT)|UNITED STATES,1921,https://www.info-clipper.com/en/company/united-states/genpact-process-solutions-llc.usd9yrfv2.html,42 OLD RIDGEBURY RD STE 1,DANBURY,Headquarter,wissel_aziende_info_clipper
BOUGHT BY MANY LTD,UNITED KINGDOM|UNITED KINGDOM,1922,https://www.info-clipper.com/en/company/united-kingdom/bought-by-many-ltd.gbd3qlgtu.html,1-10 Summers Street,LONDON,Single address,wissel_aziende_info_clipper
ONE UNDERWRITING SRL,ITALY|ITALY,1923,https://www.info-clipper.com/en/company/italy/one-underwriting-srl.itd76yb6v.html,VIA DELLA CHIUSA 15,MILANO,Headquarter,wissel_aziende_info_clipper
MERZ NORTH AMERICA. INC.,North Carolina(NC)|UNITED STATES,1924,https://www.info-clipper.com/en/company/united-states/merz-north-america-inc.usd29mts9.html,6501 SIX FORKS RD,RALEIGH,Headquarter,wissel_aziende_info_clipper
BAKER & BAKER PRODUCTS UK LIMITED,UNITED KINGDOM|UNITED KINGDOM,1925|CSM BAKERY SOLUTIONS,https://www.info-clipper.com/en/company/united-kingdom/baker-baker-products-uk-limited.gbd4t94uq.html,Stadium Road,WIRRAL,,wissel_aziende_info_clipper
KIKO SPA,ITALY|ITALY,1926,https://www.info-clipper.com/en/company/italy/kiko-spa.itd8i1c06.html,VIA GIORGIO E GUIDO PAGLIA 1/D,BERGAMO,Headquarter,wissel_aziende_info_clipper
BANK LEUMI USA,New York(NY)|UNITED STATES,1927,https://www.info-clipper.com/en/company/united-states/bank-leumi-usa.usdwgulk.html,579 5TH AVE FL 5,NEW YORK,Single address,wissel_aziende_info_clipper
CHIME COMMUNICATIONS LIMITED,UNITED KINGDOM|UNITED KINGDOM,1928|CSM,https://www.info-clipper.com/en/company/united-kingdom/chime-communications-limited.gbd4wkn0w.html,Po Box 70693 10a Greencoat Place,LONDON,,wissel_aziende_info_clipper
CENTRO DELL' ANZIANO SRL,ITALY|ITALY,1929|RSA VILLA CENACOLO,https://www.info-clipper.com/en/company/italy/centro-dell-anziano-srl.itd7cjb8j.html,PIAZZA SAN VITO 3/33,LENTATE SUL SEVESO,,wissel_aziende_info_clipper
CHAPTER 4 CORP.,New York(NY)|UNITED STATES,1930|SUPREME,https://www.info-clipper.com/en/company/united-states/chapter-4-corp.usdfbiyoy.html,62 KING ST STE 3,NEW YORK,Headquarter,wissel_aziende_info_clipper
CSM SPORT AND ENTERTAINMENT INTERNATIONAL LIMITED,UNITED KINGDOM|UNITED KINGDOM,1931,https://www.info-clipper.com/en/company/united-kingdom/csm-sport-and-entertainment-international-limited.gbd3m6lo0.html,Po Box 70693 10a Greencoat Place,LONDON,Headquarter,wissel_aziende_info_clipper
PERNOD RICARD ITALIA SPA,ITALY|ITALY,1932,https://www.info-clipper.com/en/company/italy/pernod-ricard-italia-spa.itd735r16.html,VIA GAETANO DE CASTILLIA 23,MILANO,Headquarter,wissel_aziende_info_clipper
LINODE LIMITED LIABILITY COMPANY,Pennsylvania(PA)|UNITED STATES,1933,https://www.info-clipper.com/en/company/united-states/linode-limited-liability-company.usd383yqm.html,249 ARCH ST,PHILADELPHIA,Single address,wissel_aziende_info_clipper
BRIDON INTERNATIONAL LTD.,UNITED KINGDOM|UNITED KINGDOM,1934,https://www.info-clipper.com/en/company/united-kingdom/bridon-international-ltd.gbd3ivwvl.html,Icon Firstpoint. Balby Carr Bank,DONCASTER,Headquarter,wissel_aziende_info_clipper
MARCEGAGLIA HOLDING SPA,ITALY|ITALY,1935,https://www.info-clipper.com/en/company/italy/marcegaglia-holding-spa.itd77iqby.html,VIA BRESCIANI 16,GAZOLDO DEGLI IPPOLITI,Headquarter,wissel_aziende_info_clipper
SIMCORP USA INC.,New York(NY)|UNITED STATES,1936,https://www.info-clipper.com/en/company/united-states/simcorp-usa-inc.usd1u689h.html,ONE STATE STREET PLAZA 1 STATE ST 29TH FL,NEW YORK,Headquarter,wissel_aziende_info_clipper
HOWDEN JOINERY PROPERTIES LIMITED,UNITED KINGDOM|UNITED KINGDOM,1937|HOWDENS,https://www.info-clipper.com/en/company/united-kingdom/howden-joinery-properties-limited.gbd5rj62r.html,Unit 6 Ionic Business Park. Birmingham New Road Ionic Park,DUDLEY,,wissel_aziende_info_clipper
MARCEGAGLIA STEEL SPA,ITALY|ITALY,1938,https://www.info-clipper.com/en/company/italy/marcegaglia-steel-spa.itd77izb8.html,VIA BRESCIANI 16,GAZOLDO DEGLI IPPOLITI,Headquarter,wissel_aziende_info_clipper
ASSOCIATED INDUSTRIES INSURANCE COMPANY INC,Florida(FL)|UNITED STATES,1939,https://www.info-clipper.com/en/company/united-states/associated-industries-insurance-company-inc.usd2n9ilm.html,901 NW 51ST ST,BOCA RATON,Single address,wissel_aziende_info_clipper
COSTAIN LIMITED,UNITED KINGDOM|UNITED KINGDOM,1940,https://www.info-clipper.com/en/company/united-kingdom/costain-limited.gbd3hapja.html,Costain House Vanwall Road,MAIDENHEAD,Headquarter,wissel_aziende_info_clipper
MARCEGAGLIA SPECIALTIES SPA,ITALY|ITALY,1941,https://www.info-clipper.com/en/company/italy/marcegaglia-specialties-spa.itd77i63y.html,VIA BRESCIANI 16,GAZOLDO DEGLI IPPOLITI,Headquarter,wissel_aziende_info_clipper
GENERAL ELECTRIC INTERNATIONAL OPERATIONS COMPANY. INC.,Ohio(OH)|UNITED STATES,1942,https://www.info-clipper.com/en/company/united-states/general-electric-international-operations-company-inc.usdfnyqvj.html,191 ROSA PARKS ST,CINCINNATI,Headquarter,wissel_aziende_info_clipper
COSTAIN GROUP PLC,UNITED KINGDOM|UNITED KINGDOM,1943,https://www.info-clipper.com/en/company/united-kingdom/costain-group-plc.gbd3hxt1o.html,Costain House Vanwall Road,MAIDENHEAD,Headquarter,wissel_aziende_info_clipper
HARMAN BECKER AUTOMOTIVE SYSTEMS ITALY SRL,ITALY|ITALY,1944,https://www.info-clipper.com/en/company/italy/harman-becker-automotive-systems-italy-srl.itd74y7xy.html,VIA GIUSEPPE BARETTI 3,MILANO,Headquarter,wissel_aziende_info_clipper
BP ALTERNATIVE ENERGY NORTH AMERICA INC.,Texas(TX)|UNITED STATES,1945,https://www.info-clipper.com/en/company/united-states/bp-alternative-energy-north-america-inc.usdd4rxbd.html,700 LOUISIANA ST STE 3300,HOUSTON,Headquarter,wissel_aziende_info_clipper
ABERDEEN CORPORATE SERVICES LIMITED,UNITED KINGDOM|UNITED KINGDOM,1946,https://www.info-clipper.com/en/company/united-kingdom/aberdeen-corporate-services-limited.gbdc87sev.html,1 George Street,EDINBURGH,Headquarter,wissel_aziende_info_clipper
ALVA SPA,ITALY|ITALY,1947,https://www.info-clipper.com/en/company/italy/alva-spa.itd739jpu.html,VIA EMILIA 428/442,OZZANO DELL'EMILIA (C/O IMA  SPA ),Headquarter,wissel_aziende_info_clipper
SHELL ENERGY NORTH AMERICA (US). L.P.,Texas(TX)|UNITED STATES,1948,https://www.info-clipper.com/en/company/united-states/shell-energy-north-america-lp.usddunxpo.html,1000 MAIN ST,HOUSTON,Headquarter,wissel_aziende_info_clipper
WOOD GROUP UK LIMITED,UNITED KINGDOM|UNITED KINGDOM,1949,https://www.info-clipper.com/en/company/united-kingdom/wood-group-uk-limited.gbd5rsuy0.html,15 JUSTICE MILL LANE,ABERDEEN,Headquarter,wissel_aziende_info_clipper
RIELLO SPA,ITALY|ITALY,1950,https://www.info-clipper.com/en/company/italy/riello-spa.itdafc2ja.html,VIA INGEGNER PILADE RIELLO 7,LEGNAGO,Headquarter,wissel_aziende_info_clipper
NIELSEN CONSUMER LLC,Illinois(IL)|UNITED STATES,1951,https://www.info-clipper.com/en/company/united-states/nielsen-consumer-llc.usdzu0ms.html,200 W JACKSON BLVD STE 2600,CHICAGO,Headquarter,wissel_aziende_info_clipper
ASCO UK LIMITED,UNITED KINGDOM|UNITED KINGDOM,1952,https://www.info-clipper.com/en/company/united-kingdom/asco-uk-limited.gbd3kgtg7.html,Unit A 11 Harvest Avenue D2 Business Park. Dyce,ABERDEEN,Headquarter,wissel_aziende_info_clipper
RPS SPA,ITALY|ITALY,1953|RIELLO,https://www.info-clipper.com/en/company/italy/rps-spa.itdattv1j.html,VIALE EUROPA 7,LEGNAGO,,wissel_aziende_info_clipper
MARTIN RETAIL GROUP. LLC,Alabama(AL)|UNITED STATES,1954,https://www.info-clipper.com/en/company/united-states/martin-retail-group-llc.usddn824k.html,2801 UNIVERSITY BLVD STE 200,BIRMINGHAM,Headquarter,wissel_aziende_info_clipper
ABRDN PLC,UNITED KINGDOM|UNITED KINGDOM,1955,https://www.info-clipper.com/en/company/united-kingdom/abrdn-plc.gbd5qjeu8.html,Standard Life House 30 Lothian Road,EDINBURGH,Headquarter,wissel_aziende_info_clipper
WITOR'S SPA,ITALY|ITALY,1956,https://www.info-clipper.com/en/company/italy/witors-spa.itd793ri1.html,VIA LEVATA 2,CORTE DE' FRATI (ASPICE ),Headquarter,wissel_aziende_info_clipper
NEW BALANCE ATHLETICS. INC.,Massachusetts(MA)|UNITED STATES,1957,https://www.info-clipper.com/en/company/united-states/new-balance-athletics-inc.usdz24p7.html,100 GUEST ST,BOSTON,Headquarter,wissel_aziende_info_clipper
STANDARD LIFE ASSURANCE LIMITED,UNITED KINGDOM|UNITED KINGDOM,1958,https://www.info-clipper.com/en/company/united-kingdom/standard-life-assurance-limited.gbd5qjeug.html,Standard Life House 30 Lothian Road,EDINBURGH,Headquarter,wissel_aziende_info_clipper
ITALPIZZA SPA,ITALY|ITALY,1959,https://www.info-clipper.com/en/company/italy/italpizza-spa.itd5lid7b.html,STRADA GHERBELLA 454/A,MODENA (SAN DONNINO ),Headquarter,wissel_aziende_info_clipper
SAUCONY. INC.,Massachusetts(MA)|UNITED STATES,1960|HYDE ATHLETIC INDUSTRIES,https://www.info-clipper.com/en/company/united-states/saucony-inc.usdmdpp.html,500 TOTTEN POND RD STE 1,WALTHAM,Headquarter,wissel_aziende_info_clipper
ABRDN INVESTMENT MANAGEMENT LIMITED,UNITED KINGDOM|UNITED KINGDOM,1961,https://www.info-clipper.com/en/company/united-kingdom/abrdn-investment-management-limited.gbd8cpa6i.html,Investment House 1 George Street,EDINBURGH,Headquarter,wissel_aziende_info_clipper
RINALDONE SRL,ITALY|ITALY,1962,https://www.info-clipper.com/en/company/italy/rinaldone-srl.itd79t2wd.html,VIA GUIDO D'AREZZO 15,MILANO,Single address,wissel_aziende_info_clipper
MAGNA POWERTRAIN USA. INC.,Michigan(MI)|UNITED STATES,1963,https://www.info-clipper.com/en/company/united-states/magna-powertrain-usa-inc.usd2qm2vj.html,1870 TECHNOLOGY DR,TROY,Headquarter,wissel_aziende_info_clipper
ABRDN PRIVATE EQUITY (EUROPE) LIMITED,UNITED KINGDOM|UNITED KINGDOM,1964|Aberdeen Standard Investments,https://www.info-clipper.com/en/company/united-kingdom/abrdn-private-equity-limited.gbd3w41wt.html,Investment House 1 George Street,EDINBURGH,,wissel_aziende_info_clipper
ITNET SRL,ITALY|ITALY,1965,https://www.info-clipper.com/en/company/italy/itnet-srl.itd7eh9l8.html,VIA DEL BOSCO RINNOVATO 8,ASSAGO (MILANOFIORI NORD. PALAZZO U4 ),Headquarter,wissel_aziende_info_clipper
TEXAS UNITED CORPORATION,Texas(TX)|UNITED STATES,1966,https://www.info-clipper.com/en/company/united-states/texas-united-corporation.usduw6df.html,4800 SAN FELIPE,HOUSTON,Headquarter,wissel_aziende_info_clipper
ABRDN EUROPEAN LOGISTICS INCOME PLC,UNITED KINGDOM|UNITED KINGDOM,1967,https://www.info-clipper.com/en/company/united-kingdom/abrdn-european-logistics-income-plc.gbd3p1dj5.html,Bow Bells House 1 Bread Street,LONDON,Headquarter,wissel_aziende_info_clipper
CADLOG GROUP SRL,ITALY|ITALY,1968,https://www.info-clipper.com/en/company/italy/cadlog-group-srl.itd5lg4wc.html,VIA DERNA 26,MILANO,Headquarter,wissel_aziende_info_clipper
AAC TECHNOLOGIES HOLDINGS INC,California(CA)|UNITED STATES,1969,https://www.info-clipper.com/en/company/united-states/aac-technologies-holdings-inc.usd1ecico.html,20380 TOWN CENTER LANE,CUPERTINO,Headquarter,wissel_aziende_info_clipper
CREDITSAFE BUSINESS SOLUTIONS LIMITED,UNITED KINGDOM|UNITED KINGDOM,1970,https://www.info-clipper.com/en/company/united-kingdom/creditsafe-business-solutions-limited.gbd3xylcz.html,Unit 3 A Bryn House. 3 Caerphilly Business Park,CAERPHILLY,Headquarter,wissel_aziende_info_clipper
BITRON INDUSTRIE SPA,ITALY|ITALY,1971,https://www.info-clipper.com/en/company/italy/bitron-industrie-spa.itdaeoqj7.html,STRADA DEL PORTONE 95,GRUGLIASCO,Headquarter,wissel_aziende_info_clipper
FOREST RIVER. INC.,Indiana(IN)|UNITED STATES,1972,https://www.info-clipper.com/en/company/united-states/forest-river-inc.usddvf3ql.html,900 CO RD 1 N,ELKHART,Headquarter,wissel_aziende_info_clipper
BLATCHFORD LIMITED,UNITED KINGDOM|UNITED KINGDOM,1973,https://www.info-clipper.com/en/company/united-kingdom/blatchford-limited.gbd3klzj7.html,Unit D Bond Close,BASINGSTOKE,Headquarter,wissel_aziende_info_clipper
SOLIDUS BIDCO SPA,ITALY|ITALY,1974,https://www.info-clipper.com/en/company/italy/solidus-bidco-spa.itd7b4div.html,VIA ALESSANDRO MANZONI 38,MILANO,Headquarter,wissel_aziende_info_clipper
SEMICONDUCTOR COMPONENTS INDUSTRIES. LLC,Arizona(AZ)|UNITED STATES,1975,https://www.info-clipper.com/en/company/united-states/semiconductor-components-industries-llc.usdqa9v6.html,5005 E MCDOWELL RD,PHOENIX,Headquarter,wissel_aziende_info_clipper
BLATCHFORD GROUP LIMITED,UNITED KINGDOM|UNITED KINGDOM,1976,https://www.info-clipper.com/en/company/united-kingdom/blatchford-group-limited.gbd3qaa48.html,28 Esplanade St Helier,JERSEY,Headquarter,wissel_aziende_info_clipper
MILEWAY ITALY 2021 BIDCO SRL,ITALY|ITALY,1977,https://www.info-clipper.com/en/company/italy/mileway-italy-2021-bidco-srl.itd7bczoh.html,VIA CORDUSIO 1,MILANO,Headquarter,wissel_aziende_info_clipper
REVOLUT TECHNOLOGIES INC.,New York(NY)|UNITED STATES,1978,https://www.info-clipper.com/en/company/united-states/revolut-technologies-inc.usd1ce3et.html,33 IRVING PL,NEW YORK,Single address,wissel_aziende_info_clipper
MORGAN STANLEY & CO. INTERNATIONAL PLC,UNITED KINGDOM|UNITED KINGDOM,1979,https://www.info-clipper.com/en/company/united-kingdom/morgan-stanley-co-international-plc.gbd4xt3x4.html,25 Cabot Square,LONDON,Headquarter,wissel_aziende_info_clipper
RIMINI BIDCO SPA,ITALY|ITALY,1980,https://www.info-clipper.com/en/company/italy/rimini-bidco-spa.itd7b2mqi.html,VIA ALESSANDRO MANZONI 38,MILANO,Headquarter,wissel_aziende_info_clipper
PSG GLOBAL SOLUTIONS. LLC,California(CA)|UNITED STATES,1981,https://www.info-clipper.com/en/company/united-states/psg-global-solutions-llc.usdqk7zs.html,4551 GLENCOE AVE STE 150,MARINA DEL REY,Headquarter,wissel_aziende_info_clipper
FINANCE BIRMINGHAM LIMITED,UNITED KINGDOM|UNITED KINGDOM,1982,https://www.info-clipper.com/en/company/united-kingdom/finance-birmingham-limited.gbd3l6ajy.html,45 Church Street,BIRMINGHAM,Single address,wissel_aziende_info_clipper
FUTURE BIDCO SRL,ITALY|ITALY,1983,https://www.info-clipper.com/en/company/italy/future-bidco-srl.itd7b6o17.html,VIA BROLETTO 20,MILANO,Single address,wissel_aziende_info_clipper
BUNGIE. INC.,Washington(WA)|UNITED STATES,1984,https://www.info-clipper.com/en/company/united-states/bungie-inc.usddda1wi.html,550 106TH AVE NE STE 207,BELLEVUE,Headquarter,wissel_aziende_info_clipper
DIAM UK LTD.,UNITED KINGDOM|UNITED KINGDOM,1985,https://www.info-clipper.com/en/company/united-kingdom/diam-uk-ltd.gbd9fjl15.html,JUBILEE DRIVE,LOUGHBOROUGH,Headquarter,wissel_aziende_info_clipper
CERTIFICATION EUROPE ITALIA SRL,ITALY|ITALY,1986,https://www.info-clipper.com/en/company/italy/certification-europe-italia-srl.itd737ht7.html,STRADA PRIVATA RUSSI 1,NOVARA,Headquarter,wissel_aziende_info_clipper
MGM RESORTS INTERNATIONAL,Nevada(NV)|UNITED STATES,1987,https://www.info-clipper.com/en/company/united-states/mgm-resorts-international.usd2wnm6x.html,3600 LAS VEGAS BLVD S,LAS VEGAS,Headquarter,wissel_aziende_info_clipper
WOLTERS KLUWER TAX AND ACCOUNTING LIMITED,UNITED KINGDOM|UNITED KINGDOM,1988|WOLTERS KLUWER,https://www.info-clipper.com/en/company/united-kingdom/wolters-kluwer-tax-and-accounting-limited.gbd845zpn.html,145 London Road,KINGSTON UPON THAMES,,wissel_aziende_info_clipper
CIMOLAI SPA,ITALY|ITALY,1989,https://www.info-clipper.com/en/company/italy/cimolai-spa.itd9bntbh.html,V.LE PASTEUR 49.SCALA C.PIANO 4. INT.8,ROMA,Headquarter,wissel_aziende_info_clipper
WALMART INC.,California(CA)|UNITED STATES,1990,https://www.info-clipper.com/en/company/united-states/walmart-inc.usdem3lg1.html,3200 WILSHIRE BLVD,LOS ANGELES,Single address,wissel_aziende_info_clipper
THE BRITISH ROTOTHERM COMPANY LIMITED,UNITED KINGDOM|UNITED KINGDOM,1991,https://www.info-clipper.com/en/company/united-kingdom/the-british-rototherm-company-limited.gbdcnpbtu.html,Kenfig Industrial Estate Margam,PORT TALBOT,Headquarter,wissel_aziende_info_clipper
CIMOLAI HOLDING SPA,ITALY|ITALY,1992,https://www.info-clipper.com/en/company/italy/cimolai-holding-spa.itde6cgow.html,VIALE PASTEUR 49,ROMA (PIANO 4 - SCALA C - INT. 8 ),Headquarter,wissel_aziende_info_clipper
ZARA USA. INC.,New York(NY)|UNITED STATES,1993|ZARA,https://www.info-clipper.com/en/company/united-states/zara-usa-inc.usdecfco0.html,500 5TH AVE STE 400,NEW YORK,Headquarter,wissel_aziende_info_clipper
MBH CORPORATION PLC,UNITED KINGDOM|UNITED KINGDOM,1994,https://www.info-clipper.com/en/company/united-kingdom/mbh-corporation-plc.gbd3o3p4t.html,7. Royal Victoria Patriotic Buildin,LONDON,Headquarter,wissel_aziende_info_clipper
HUBSIDE ITALY SRL,ITALY|ITALY,1995,https://www.info-clipper.com/en/company/italy/hubside-italy-srl.itd7ai9af.html,PIAZZA PAOLO FERRARI 8,MILANO,Single address,wissel_aziende_info_clipper
BLACKSTONE GROUP HOLDINGS L.L.C.,New York(NY)|UNITED STATES,1996|BLACKSTONE,https://www.info-clipper.com/en/company/united-states/blackstone-group-holdings-llc.usd9z4anl.html,345 PARK AVE BSMT LB4,NEW YORK,Headquarter,wissel_aziende_info_clipper
MARKS AND SPENCER INTERNATIONAL HOLDINGS LIMITED,UNITED KINGDOM|UNITED KINGDOM,1997,https://www.info-clipper.com/en/company/united-kingdom/marks-and-spencer-international-holdings-limited.gbdcpsbrp.html,Waterside House 35 North Wharf Road,LONDON,Headquarter,wissel_aziende_info_clipper
ARCHIMEDE ENERGIA SRL,ITALY|ITALY,1998,https://www.info-clipper.com/en/company/italy/archimede-energia-srl.itdaf1ks0.html,VIA DELL'INDUSTRIA 15,VERBANIA,Single address,wissel_aziende_info_clipper
IHS MARKIT GLOBAL LLC,New York(NY)|UNITED STATES,1999,https://www.info-clipper.com/en/company/united-states/ihs-markit-global-llc.usd1ccq6p.html,55 WATER ST FL 39,NEW YORK,Single address,wissel_aziende_info_clipper
MARKS AND SPENCER HOLDINGS LIMITED,UNITED KINGDOM|UNITED KINGDOM,2000,https://www.info-clipper.com/en/company/united-kingdom/marks-and-spencer-holdings-limited.gbd3pt1gm.html,Waterside House 35 North Wharf Road,LONDON,Single address,wissel_aziende_info_clipper
KETER ITALIA SPA,ITALY|ITALY,2001,https://www.info-clipper.com/en/company/italy/keter-italia-spa.itd77hqf9.html,VIA INGEGNERE GIUSEPPE TALIERCIO 2,ORMELLE (RONCADELLE ),Headquarter,wissel_aziende_info_clipper
GAP. INC.. THE,California(CA)|UNITED STATES,2002,https://www.info-clipper.com/en/company/united-states/gap-inc-the.usdsy8rn.html,2 FOLSOM ST,SAN FRANCISCO,Headquarter,wissel_aziende_info_clipper
LDT WESTERHAM LIMITED,UNITED KINGDOM|UNITED KINGDOM,2003,https://www.info-clipper.com/en/company/united-kingdom/ldt-westerham-limited.gbd3r81nc.html,46 London Road,WESTERHAM,Headquarter,wissel_aziende_info_clipper
MODENA CENTRO PROVE SRL,ITALY|ITALY,2004,https://www.info-clipper.com/en/company/italy/modena-centro-prove-srl.itd7dl26o.html,VIA CRISPO GAIO SALLUSTIO 78,MODENA,Headquarter,wissel_aziende_info_clipper
NETFLIX GLOBAL. LLC,California(CA)|UNITED STATES,2005,https://www.info-clipper.com/en/company/united-states/netflix-global-llc.usd1c1fi8.html,5808 SUNSET BLVD 11TH FL,LOS ANGELES,Single address,wissel_aziende_info_clipper
